Type	Rank	Freq	Range	NormFreq	NormRange
de de dezembro	288	490	1	441.426	1.000
da propriedade intelectual	291	489	1	440.525	1.000
inovação no setor	294	484	1	436.021	1.000
arranjos produtivos locais	299	477	1	429.715	1.000
maio agosto issn	299	477	1	429.715	1.000
de pesquisa em	301	475	1	427.913	1.000
mais do que	303	474	1	427.012	1.000
em que os	305	473	1	426.111	1.000
de transferência de	307	472	1	425.210	1.000
observa se que	308	467	1	420.706	1.000
de base tecnológica	311	464	1	418.003	1.000
sistemas de inovação	312	460	1	414.400	1.000
desenvolvimento de produtos	313	459	1	413.499	1.000
do conselho de	315	456	1	410.796	1.000
para as empresas	321	451	1	406.292	1.000
da propriedade industrial	325	449	1	404.490	1.000
da inovação no	326	447	1	402.689	1.000
da ciência tecnologia	328	446	1	401.788	1.000
acordo com os	329	445	1	400.887	1.000
de patentes de	330	443	1	399.085	1.000
de pedidos de	330	443	1	399.085	1.000
as empresas que	332	441	1	397.283	1.000
no contexto da	332	441	1	397.283	1.000
fontes de informação	338	437	1	393.680	1.000
percebe se que	343	430	1	387.374	1.000
qualidade de vida	346	429	1	386.473	1.000
lei de inovação	348	428	1	385.572	1.000
agosto issn doi	349	427	1	384.671	1.000
conselho nacional de	353	424	1	381.969	1.000
acordo com as	354	423	1	381.068	1.000
diz respeito à	354	423	1	381.068	1.000
do setor de	357	421	1	379.266	1.000
ao longo dos	361	420	1	378.365	1.000
modelos de negócios	363	419	1	377.464	1.000
de propriedade industrial	364	418	1	376.563	1.000
se que as	364	418	1	376.563	1.000
da universidade de	366	417	1	375.662	1.000
de inovação que	366	417	1	375.662	1.000
de apoio à	371	414	1	372.960	1.000
análise dos dados	372	412	1	371.158	1.000
número de patentes	374	410	1	369.356	1.000
dos processos de	375	409	1	368.456	1.000
conceito de inovação	376	408	1	367.555	1.000
de recursos humanos	377	405	1	364.852	1.000
de inovação para	379	401	1	361.249	1.000
direitos de propriedade	380	399	1	359.447	1.000
no campo da	380	399	1	359.447	1.000
inovação rio de	387	396	1	356.744	1.000
países em desenvolvimento	387	396	1	356.744	1.000
gestão belo horizonte	389	395	1	355.843	1.000
com base no	392	394	1	354.942	1.000
inovação em saúde	392	394	1	354.942	1.000
instituto nacional de	394	393	1	354.042	1.000
das atividades de	398	392	1	353.141	1.000
no âmbito do	398	392	1	353.141	1.000
na forma de	405	390	1	351.339	1.000
processo de desenvolvimento	405	390	1	351.339	1.000
de maio de	407	388	1	349.537	1.000
em ciência da	407	388	1	349.537	1.000
rede de inovação	407	388	1	349.537	1.000
os resultados da	411	386	1	347.736	1.000
de inteligência competitiva	413	385	1	346.835	1.000
do conceito de	415	384	1	345.934	1.000
as atividades de	419	383	1	345.033	1.000
os anos de	420	382	1	344.132	1.000
modelo de negócio	421	381	1	343.231	1.000
pela universidade federal	421	381	1	343.231	1.000
de janeiro de	424	380	1	342.330	1.000
manual de oslo	424	380	1	342.330	1.000
de inovação na	428	378	1	340.529	1.000
universidade estadual de	428	378	1	340.529	1.000
ecossistemas de empreendedorismo	432	375	1	337.826	1.000
sistema nacional de	433	374	1	336.925	1.000
famílias de patentes	435	373	1	336.024	1.000
com base nos	440	371	1	334.222	1.000
em que as	440	371	1	334.222	1.000
ciências inovação no	442	370	1	333.322	1.000
cultura de inovação	442	370	1	333.322	1.000
de dados de	445	368	1	331.520	1.000
de inovação é	445	368	1	331.520	1.000
inovação de produto	445	368	1	331.520	1.000
na base de	445	368	1	331.520	1.000
da análise de	453	367	1	330.619	1.000
de projetos de	453	367	1	330.619	1.000
depósitos de patentes	456	366	1	329.718	1.000
atividades de inovação	457	365	1	328.817	1.000
de forma mais	458	363	1	327.016	1.000
das ciências inovação	461	362	1	326.115	1.000
de geração de	464	361	1	325.214	1.000
da área de	466	360	1	324.313	1.000
de empreendedorismo inovadores	466	360	1	324.313	1.000
por parte dos	470	359	1	323.412	1.000
no setor de	473	358	1	322.511	1.000
as relações entre	477	357	1	321.610	1.000
do uso de	477	357	1	321.610	1.000
para que as	477	357	1	321.610	1.000
ao processo de	483	354	1	318.908	1.000
elaborada pelos autores	483	354	1	318.908	1.000
se refere à	483	354	1	318.908	1.000
verifica se que	483	354	1	318.908	1.000
na produção de	487	353	1	318.007	1.000
nos processos de	487	353	1	318.007	1.000
prestação de serviços	492	352	1	317.106	1.000
de tecnologia da	493	351	1	316.205	1.000
centros de pesquisa	494	350	1	315.304	1.000
para que os	495	349	1	314.403	1.000
do curso de	498	347	1	312.602	1.000
fonte elaborada pelos	498	347	1	312.602	1.000
inovação de produtos	501	346	1	311.701	1.000
banco de dados	505	344	1	309.899	1.000
de plantas medicinais	512	342	1	308.097	1.000
empresas de base	512	342	1	308.097	1.000
se trata de	512	342	1	308.097	1.000
da capacidade de	519	340	1	306.296	1.000
entre os anos	519	340	1	306.296	1.000
instituições de pesquisa	525	336	1	302.692	1.000
investimentos em inovação	525	336	1	302.692	1.000
criação de valor	528	335	1	301.791	1.000
resolução de problemas	529	334	1	300.890	1.000
objetos de conhecimento	532	331	1	298.188	1.000
da década de	535	329	1	296.386	1.000
de desenvolvimento sustentável	535	329	1	296.386	1.000
de que as	535	329	1	296.386	1.000
ciclo de vida	539	328	1	295.485	1.000
à medida que	539	328	1	295.485	1.000
inovação em serviços	544	326	1	293.683	1.000
no estado do	550	324	1	291.882	1.000
como fonte de	559	321	1	289.179	1.000
de análise de	561	320	1	288.278	1.000
da rede de	568	319	1	287.377	1.000
pedido de patente	571	318	1	286.476	1.000
projetos de inovação	571	318	1	286.476	1.000
redução de custos	571	318	1	286.476	1.000
de inovação do	576	317	1	285.576	1.000
de março de	577	315	1	283.774	1.000
acesso em de	581	314	1	282.873	1.000
de longo prazo	581	314	1	282.873	1.000
de que os	581	314	1	282.873	1.000
por meio das	581	314	1	282.873	1.000
sua capacidade de	581	314	1	282.873	1.000
da sociedade civil	589	311	1	280.170	1.000
de inovação aberta	589	311	1	280.170	1.000
empresas do setor	589	311	1	280.170	1.000
inovação no brasil	589	311	1	280.170	1.000
política de inovação	595	309	1	278.369	1.000
de inovação das	598	308	1	277.468	1.000
entre os atores	598	308	1	277.468	1.000
ao desenvolvimento de	603	306	1	275.666	1.000
de junho de	603	306	1	275.666	1.000
das políticas de	610	303	1	272.963	1.000
na década de	610	303	1	272.963	1.000
base nacional comum	616	302	1	272.063	1.000
da inovação tecnológica	619	301	1	271.162	1.000
de coleta de	619	301	1	271.162	1.000
de forma que	619	301	1	271.162	1.000
do desenvolvimento econômico	619	301	1	271.162	1.000
de empresas de	623	300	1	270.261	1.000
não pode ser	628	299	1	269.360	1.000
ao longo da	632	298	1	268.459	1.000
estado do rio	632	298	1	268.459	1.000
do vale do	634	297	1	267.558	1.000
projetos de pesquisa	634	297	1	267.558	1.000
as instituições de	639	296	1	266.657	1.000
dissertação mestrado em	639	296	1	266.657	1.000
inovação propriedade intelectual	639	296	1	266.657	1.000
universidade católica de	639	296	1	266.657	1.000
de documentos de	646	295	1	265.756	1.000
fabricação de produtos	646	295	1	265.756	1.000
políticas de inovação	646	295	1	265.756	1.000
as formas de	649	294	1	264.856	1.000
da administração pública	649	294	1	264.856	1.000
em vista que	649	294	1	264.856	1.000
com relação à	659	292	1	263.054	1.000
na área da	659	292	1	263.054	1.000
do século xx	667	290	1	261.252	1.000
instituto brasileiro de	667	290	1	261.252	1.000
em parceria com	673	289	1	260.351	1.000
revista de gestão	677	288	1	259.450	1.000
de criação de	681	287	1	258.549	1.000
áreas do conhecimento	681	287	1	258.549	1.000
nos estados unidos	685	286	1	257.649	1.000
da inovação de	688	285	1	256.748	1.000
de direito inovação	688	285	1	256.748	1.000
direito inovação propriedade	688	285	1	256.748	1.000
diferentes tipos de	694	284	1	255.847	1.000
longo dos anos	694	284	1	255.847	1.000
serviços de saúde	694	284	1	255.847	1.000
os tipos de	697	283	1	254.946	1.000
biodiversidade da amazônia	699	282	1	254.045	1.000
nota se que	704	280	1	252.243	1.000
de produtos de	709	279	1	251.343	1.000
do desenvolvimento de	709	279	1	251.343	1.000
em sala de	709	279	1	251.343	1.000
que por sua	709	279	1	251.343	1.000
na criação de	715	277	1	249.541	1.000
presidente do conselho	715	277	1	249.541	1.000
na cidade de	721	276	1	248.640	1.000
práticas de inovação	721	276	1	248.640	1.000
no caso de	728	275	1	247.739	1.000
no caso do	728	275	1	247.739	1.000
universidade de brasília	728	275	1	247.739	1.000
nacional de inovação	731	274	1	246.838	1.000
atividades de pesquisa	735	273	1	245.937	1.000
de julho de	735	273	1	245.937	1.000
fonte elaboração própria	735	273	1	245.937	1.000
as práticas de	741	272	1	245.036	1.000
modelo de negócios	741	272	1	245.036	1.000
ministério da ciência	748	271	1	244.136	1.000
com visão geral	751	270	1	243.235	1.000
do ministério da	752	269	1	242.334	1.000
grande do norte	752	269	1	242.334	1.000
os resultados obtidos	752	269	1	242.334	1.000
bioenergy other renewables	756	268	1	241.433	1.000
de sistemas de	756	268	1	241.433	1.000
nas áreas de	756	268	1	241.433	1.000
institutos de pesquisa	760	267	1	240.532	1.000
na busca de	760	267	1	240.532	1.000
da biodiversidade da	765	266	1	239.631	1.000
destaca se que	765	266	1	239.631	1.000
natural gas nuclear	765	266	1	239.631	1.000
de administração pública	772	265	1	238.730	1.000
de redes de	772	265	1	238.730	1.000
do meio ambiente	772	265	1	238.730	1.000
escola superior de	772	265	1	238.730	1.000
organização do trabalho	772	265	1	238.730	1.000
world energy outlook	779	264	1	237.829	1.000
autores deste artigo	783	263	1	236.929	1.000
que as organizações	789	262	1	236.028	1.000
stated policies scenario	789	262	1	236.028	1.000
brasileiro de geografia	793	261	1	235.127	1.000
da inovação na	793	261	1	235.127	1.000
análise de dados	798	260	1	234.226	1.000
de outubro de	798	260	1	234.226	1.000
políticas públicas de	798	260	1	234.226	1.000
por meio dos	798	260	1	234.226	1.000
far fiocruz br	806	259	1	233.325	1.000
no contexto do	806	259	1	233.325	1.000
de conhecimento habilidades	811	258	1	232.424	1.000
com base nas	815	257	1	231.523	1.000
da indústria de	815	257	1	231.523	1.000
pesquisa de campo	815	257	1	231.523	1.000
diário oficial da	828	256	1	230.623	1.000
incentivo à inovação	828	256	1	230.623	1.000
no caso da	828	256	1	230.623	1.000
os sistemas de	828	256	1	230.623	1.000
de inovação como	833	255	1	229.722	1.000
inovação das empresas	833	255	1	229.722	1.000
double blind review	839	254	1	228.821	1.000
para que se	839	254	1	228.821	1.000
da produção de	841	253	1	227.920	1.000
das políticas públicas	841	253	1	227.920	1.000
de pesquisa de	841	253	1	227.920	1.000
de agosto de	847	252	1	227.019	1.000
processo de aprendizagem	847	252	1	227.019	1.000
revista eletrônica de	847	252	1	227.019	1.000
de fevereiro de	855	251	1	226.118	1.000
dos recursos naturais	855	251	1	226.118	1.000
entre as empresas	855	251	1	226.118	1.000
pelos autores deste	855	251	1	226.118	1.000
setor de serviços	855	251	1	226.118	1.000
federal de educação	863	250	1	225.217	1.000
de formação de	868	249	1	224.316	1.000
de incentivo à	868	249	1	224.316	1.000
ministério da saúde	868	249	1	224.316	1.000
nacional de desenvolvimento	868	249	1	224.316	1.000
diz respeito ao	876	248	1	223.416	1.000
tecnologias de informação	876	248	1	223.416	1.000
é fundamental para	876	248	1	223.416	1.000
de milhões de	881	247	1	222.515	1.000
momento em que	881	247	1	222.515	1.000
objeto de estudo	881	247	1	222.515	1.000
universidade federal da	881	247	1	222.515	1.000
ao longo de	889	246	1	221.614	1.000
de depósitos de	889	246	1	221.614	1.000
em função da	889	246	1	221.614	1.000
de redes sociais	899	245	1	220.713	1.000
do centro de	899	245	1	220.713	1.000
dos pedidos de	899	245	1	220.713	1.000
no número de	899	245	1	220.713	1.000
pelo fato de	899	245	1	220.713	1.000
que não se	899	245	1	220.713	1.000
das nações unidas	908	244	1	219.812	1.000
das práticas de	908	244	1	219.812	1.000
de patentes verdes	908	244	1	219.812	1.000
partir da análise	908	244	1	219.812	1.000
da gestão da	918	243	1	218.911	1.000
observou se que	918	243	1	218.911	1.000
de serviços de	922	242	1	218.010	1.000
ecossistemas de inovação	922	242	1	218.010	1.000
no mercado de	922	242	1	218.010	1.000
sua relação com	927	241	1	217.109	1.000
tese doutorado em	927	241	1	217.109	1.000
com destaque para	938	239	1	215.308	1.000
estado da arte	938	239	1	215.308	1.000
revistafitos far fiocruz	938	239	1	215.308	1.000
estudo debate lajeado	945	238	1	214.407	1.000
tecnologias da informação	945	238	1	214.407	1.000
ao fato de	950	237	1	213.506	1.000
de patente de	950	237	1	213.506	1.000
de patentes por	950	237	1	213.506	1.000
na geração de	950	237	1	213.506	1.000
da pesquisa de	960	236	1	212.605	1.000
em busca de	960	236	1	212.605	1.000
no que concerne	960	236	1	212.605	1.000
de abril de	968	235	1	211.704	1.000
de mão de	968	235	1	211.704	1.000
as possibilidades de	976	234	1	210.803	1.000
by issn doi	976	234	1	210.803	1.000
cc by issn	976	234	1	210.803	1.000
competência em informação	976	234	1	210.803	1.000
criação de novos	976	234	1	210.803	1.000
licença creative commons	976	234	1	210.803	1.000
mercado de trabalho	976	234	1	210.803	1.000
strategic management journal	976	234	1	210.803	1.000
ao meio ambiente	987	233	1	209.903	1.000
de gestão do	987	233	1	209.903	1.000
revisão de literatura	987	233	1	209.903	1.000
tipos de inovação	987	233	1	209.903	1.000
na construção de	992	232	1	209.002	1.000
ponto de partida	992	232	1	209.002	1.000
em conjunto com	996	231	1	208.101	1.000
entende se que	996	231	1	208.101	1.000
para lidar com	996	231	1	208.101	1.000
pedidos de patente	996	231	1	208.101	1.000
de novos conhecimentos	1001	230	1	207.200	1.000
do total de	1001	230	1	207.200	1.000
iea world energy	1001	230	1	207.200	1.000
se refere ao	1001	230	1	207.200	1.000
de construção de	1006	229	1	206.299	1.000
documentos de patente	1006	229	1	206.299	1.000
fonte de informação	1006	229	1	206.299	1.000
ideia de que	1006	229	1	206.299	1.000
os estudos de	1006	229	1	206.299	1.000
refere se à	1006	229	1	206.299	1.000
abril issn doi	1012	228	1	205.398	1.000
inovação da biodiversidade	1012	228	1	205.398	1.000
inovação por meio	1012	228	1	205.398	1.000
janeiro abril issn	1012	228	1	205.398	1.000
as políticas públicas	1018	227	1	204.497	1.000
de dados do	1018	227	1	204.497	1.000
do ensino fundamental	1018	227	1	204.497	1.000
dos sistemas de	1018	227	1	204.497	1.000
no sistema de	1018	227	1	204.497	1.000
no estado de	1027	226	1	203.596	1.000
de atividades de	1028	225	1	202.696	1.000
de desenvolvimento econômico	1028	225	1	202.696	1.000
desenvolvimento de inovações	1028	225	1	202.696	1.000
política nacional de	1028	225	1	202.696	1.000
produtos ou serviços	1028	225	1	202.696	1.000
grupos de pesquisa	1039	224	1	201.795	1.000
modelo de gestão	1039	224	1	201.795	1.000
oxford university press	1045	223	1	200.894	1.000
com mais de	1049	222	1	199.993	1.000
de processos de	1049	222	1	199.993	1.000
no município de	1049	222	1	199.993	1.000
do ecossistema de	1057	221	1	199.092	1.000
gestão de projetos	1057	221	1	199.092	1.000
inovação de processo	1057	221	1	199.092	1.000
brasileira de biblioteconomia	1064	220	1	198.191	1.000
por parte do	1064	220	1	198.191	1.000
tomada de decisões	1064	220	1	198.191	1.000
de pesquisa desenvolvimento	1069	219	1	197.290	1.000
de setembro de	1069	219	1	197.290	1.000
os resultados do	1069	219	1	197.290	1.000
ressalta se que	1069	219	1	197.290	1.000
indicadores de inovação	1076	218	1	196.389	1.000
produção de conhecimento	1076	218	1	196.389	1.000
resultados da pesquisa	1076	218	1	196.389	1.000
do que as	1081	217	1	195.489	1.000
grau de inovação	1081	217	1	195.489	1.000
necessidade de se	1081	217	1	195.489	1.000
núcleos de inovação	1081	217	1	195.489	1.000
gestão da produção	1091	215	1	193.687	1.000
instituto nacional da	1091	215	1	193.687	1.000
no contexto de	1091	215	1	193.687	1.000
revisão da literatura	1091	215	1	193.687	1.000
campo grande ms	1097	214	1	192.786	1.000
fonte autoria própria	1097	214	1	192.786	1.000
meios de comunicação	1097	214	1	192.786	1.000
os conceitos de	1097	214	1	192.786	1.000
verificou se que	1097	214	1	192.786	1.000
da lei de	1105	213	1	191.885	1.000
de alta tecnologia	1105	213	1	191.885	1.000
do ensino superior	1105	213	1	191.885	1.000
formação de professores	1105	213	1	191.885	1.000
nacional da propriedade	1105	213	1	191.885	1.000
que não é	1105	213	1	191.885	1.000
é capaz de	1105	213	1	191.885	1.000
de de janeiro	1118	212	1	190.984	1.000
do setor público	1118	212	1	190.984	1.000
em projetos de	1118	212	1	190.984	1.000
que contribuem para	1118	212	1	190.984	1.000
applied science review	1125	211	1	190.083	1.000
de ensino aprendizagem	1125	211	1	190.083	1.000
de mais de	1125	211	1	190.083	1.000
volta redonda rj	1125	211	1	190.083	1.000
all rights reserved	1131	210	1	189.183	1.000
da base de	1131	210	1	189.183	1.000
de disponível em	1131	210	1	189.183	1.000
de tomada de	1131	210	1	189.183	1.000
no âmbito das	1131	210	1	189.183	1.000
produto ou serviço	1131	210	1	189.183	1.000
relações entre os	1131	210	1	189.183	1.000
da necessidade de	1144	209	1	188.282	1.000
dados de patentes	1144	209	1	188.282	1.000
de de maio	1144	209	1	188.282	1.000
locais de inovação	1144	209	1	188.282	1.000
da inovação aberta	1151	208	1	187.381	1.000
fluxo de conhecimento	1151	208	1	187.381	1.000
natural gas electricity	1151	208	1	187.381	1.000
da criação de	1162	207	1	186.480	1.000
br cc by	1170	206	1	185.579	1.000
de recursos para	1170	206	1	185.579	1.000
gas electricity heat	1170	206	1	185.579	1.000
que as pessoas	1170	206	1	185.579	1.000
de novembro de	1178	205	1	184.678	1.000
de patentes depositadas	1178	205	1	184.678	1.000
de pequeno porte	1178	205	1	184.678	1.000
instituto federal de	1178	205	1	184.678	1.000
análise de redes	1186	204	1	183.777	1.000
as ações de	1186	204	1	183.777	1.000
de direito da	1186	204	1	183.777	1.000
de inovação com	1186	204	1	183.777	1.000
estadual de campinas	1186	204	1	183.777	1.000
fiocruz br cc	1186	204	1	183.777	1.000
os custos de	1186	204	1	183.777	1.000
de saúde pública	1200	203	1	182.876	1.000
do ciclo de	1200	203	1	182.876	1.000
do desenvolvimento sustentável	1200	203	1	182.876	1.000
federal do paraná	1200	203	1	182.876	1.000
inovação pode ser	1200	203	1	182.876	1.000
cadeia de valor	1210	202	1	181.976	1.000
do conhecimento científico	1210	202	1	181.976	1.000
do município de	1210	202	1	181.976	1.000
processo de ensino	1210	202	1	181.976	1.000
de dados da	1221	201	1	181.075	1.000
et al para	1221	201	1	181.075	1.000
é necessário que	1221	201	1	181.075	1.000
net zero emissions	1226	200	1	180.174	1.000
propriedade industrial inpi	1226	200	1	180.174	1.000
que as inovações	1226	200	1	180.174	1.000
as empresas de	1236	199	1	179.273	1.000
do ano de	1236	199	1	179.273	1.000
latin american journal	1236	199	1	179.273	1.000
melhoria da qualidade	1236	199	1	179.273	1.000
na administração pública	1236	199	1	179.273	1.000
no modelo de	1236	199	1	179.273	1.000
que os alunos	1236	199	1	179.273	1.000
da relação entre	1248	198	1	178.372	1.000
ao passo que	1252	197	1	177.471	1.000
as áreas de	1252	197	1	177.471	1.000
da produção operações	1252	197	1	177.471	1.000
de modo geral	1252	197	1	177.471	1.000
estratégias de inovação	1252	197	1	177.471	1.000
ana maria mielniczuk	1269	196	1	176.570	1.000
business man agement	1269	196	1	176.570	1.000
de fontes de	1269	196	1	176.570	1.000
do estado da	1269	196	1	176.570	1.000
modelo de utilidade	1269	196	1	176.570	1.000
pontifícia universidade católica	1269	196	1	176.570	1.000
revista lusófona de	1269	196	1	176.570	1.000
análise dos resultados	1284	195	1	175.670	1.000
avaliado pelo sistema	1284	195	1	175.670	1.000
desenvolvimento novo hamburgo	1284	195	1	175.670	1.000
in this study	1284	195	1	175.670	1.000
pelo sistema double	1284	195	1	175.670	1.000
sistema double blind	1284	195	1	175.670	1.000
da inovação para	1298	194	1	174.769	1.000
de desenvolvimento tecnológico	1298	194	1	174.769	1.000
em função de	1298	194	1	174.769	1.000
et al os	1298	194	1	174.769	1.000
para as organizações	1298	194	1	174.769	1.000
radar da inovação	1298	194	1	174.769	1.000
as estratégias de	1310	193	1	173.868	1.000
blind review editor	1310	193	1	173.868	1.000
brazilian applied science	1310	193	1	173.868	1.000
do departamento de	1310	193	1	173.868	1.000
in treating patients	1310	193	1	173.868	1.000
práticas de gestão	1310	193	1	173.868	1.000
vale ressaltar que	1310	193	1	173.868	1.000
cana de açúcar	1322	192	1	172.967	1.000
conclui se que	1322	192	1	172.967	1.000
fonte adaptado de	1322	192	1	172.967	1.000
processo de gestão	1322	192	1	172.967	1.000
desenvolvimento da inovação	1335	191	1	172.066	1.000
tempo em que	1335	191	1	172.066	1.000
apoio à inovação	1340	190	1	171.165	1.000
cadeia de suprimentos	1340	190	1	171.165	1.000
de inovação nas	1340	190	1	171.165	1.000
no intuito de	1340	190	1	171.165	1.000
por parte das	1340	190	1	171.165	1.000
da ciência da	1348	189	1	170.264	1.000
de desenvolvimento científico	1348	189	1	170.264	1.000
entre as variáveis	1348	189	1	170.264	1.000
espera se que	1348	189	1	170.264	1.000
transferência de conhecimento	1348	189	1	170.264	1.000
de recursos financeiros	1360	188	1	169.363	1.000
rasi volta redonda	1360	188	1	169.363	1.000
redes de inovação	1360	188	1	169.363	1.000
caetano do sul	1371	187	1	168.463	1.000
com foco na	1371	187	1	168.463	1.000
custos de transação	1371	187	1	168.463	1.000
de modelos de	1371	187	1	168.463	1.000
discussão dos resultados	1371	187	1	168.463	1.000
gestão da informação	1371	187	1	168.463	1.000
administração de empresas	1383	186	1	167.562	1.000
gepros gestão da	1383	186	1	167.562	1.000
temáticas objetos de	1383	186	1	167.562	1.000
with or without	1383	186	1	167.562	1.000
fazendo com que	1392	185	1	166.661	1.000
oficial da união	1392	185	1	166.661	1.000
os fatores que	1392	185	1	166.661	1.000
sul do brasil	1392	185	1	166.661	1.000
caxias do sul	1402	184	1	165.760	1.000
de amparo à	1402	184	1	165.760	1.000
engenharia de produção	1402	184	1	165.760	1.000
icict fiocruz br	1402	184	1	165.760	1.000
iea all rights	1402	184	1	165.760	1.000
lajbm com br	1402	184	1	165.760	1.000
relação entre as	1402	184	1	165.760	1.000
do século xxi	1416	183	1	164.859	1.000
dos direitos de	1416	183	1	164.859	1.000
dos estados unidos	1416	183	1	164.859	1.000
et al as	1416	183	1	164.859	1.000
mato grosso do	1416	183	1	164.859	1.000
optou se por	1416	183	1	164.859	1.000
os modelos de	1416	183	1	164.859	1.000
as condições de	1427	182	1	163.958	1.000
